Mut_id	id	loc	N.OXPHOS	N.mutated_OXPHOS	OXPHOS	N.IM regulatory	N.mutated_IM regulatory	IM.regulatory	N.IM/MES	N.mutated_IM/MES	IM/MES	N.LAR	N.mutated_LAR	LAR
MAPRE3_amp	amp	2p23.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
MARCKS_amp	amp	6q21	14	0	0	21	1	0.047619048	84	6	0.071428571	39	2	0.051282051
MARCKS_del	del	6q21	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MARCO_del	del	2q14.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MARCO_amp	amp	2q14.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MARK1_amp	amp	1q41	14	2	0.142857143	21	3	0.142857143	84	9	0.107142857	39	7	0.179487179
MARK2P9_del	del	10q23.33	14	1	0.071428571	21	0	0	84	0	0	39	0	0
MARK3_amp	amp	14q32.32	14	1	0.071428571	21	1	0.047619048	84	0	0	39	3	0.076923077
MARK4_amp	amp	19q13.32	14	1	0.071428571	21	0	0	84	2	0.023809524	39	0	0
MARS2_amp	amp	2q33.1	14	0	0	21	0	0	84	3	0.035714286	39	0	0
MARVELD2_del	del	5q13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	1	0.025641026
MARVELD2_amp	amp	5q13.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MARVELD3_amp	amp	16q22.2	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
MAS1_amp	amp	6q25.3	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
MAS1L_amp	amp	6p22.1	14	0	0	21	0	0	84	3	0.035714286	39	0	0
MASP1_amp	amp	3q27.3	14	0	0	21	2	0.095238095	84	8	0.095238095	39	0	0
MASP2_del	del	1p36.22	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MASP2_amp	amp	1p36.22	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MAST1_amp	amp	19p13.13	14	3	0.214285714	21	0	0	84	4	0.047619048	39	1	0.025641026
MAST2_amp	amp	1p34.1	14	0	0	21	0	0	84	1	0.011904762	39	3	0.076923077
MAST3_amp	amp	19p13.11	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MAST4_del	del	5q12.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MASTL_amp	amp	10p12.1	14	3	0.214285714	21	1	0.047619048	84	8	0.095238095	39	2	0.051282051
MAT1A_amp	amp	10q22.3	14	2	0.142857143	21	4	0.19047619	84	3	0.035714286	39	1	0.025641026
MAT2A_amp	amp	2p11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	0	0
MAT2B_amp	amp	5q34	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MATN1_amp	amp	1p35.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MATN1-AS1_amp	amp	1p35.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MATN2_amp	amp	8q22.1	14	4	0.285714286	21	5	0.238095238	84	23	0.273809524	39	3	0.076923077
MATN3_amp	amp	2p24.1	14	1	0.071428571	21	0	0	84	3	0.035714286	39	1	0.025641026
MATN4_amp	amp	20q13.12	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
MAU2_amp	amp	19p13.11	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MAVS_amp	amp	20p13	14	1	0.071428571	21	0	0	84	3	0.035714286	39	2	0.051282051
MAX_amp	amp	14q23.3	14	1	0.071428571	21	0	0	84	0	0	39	2	0.051282051
MAZ_amp	amp	16p11.2	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
MB_amp	amp	22q12.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
MB21D1_amp	amp	6q13	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MB21D2_amp	amp	3q29	14	0	0	21	2	0.095238095	84	6	0.071428571	39	0	0
MBD1_amp	amp	18q21.1	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	0	0
MBD2_amp	amp	18q21.2	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
MBD3L1_amp	amp	19p13.2	14	1	0.071428571	21	1	0.047619048	84	3	0.035714286	39	0	0
MBD3L2_amp	amp	19p13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	0	0
MBD3L3_amp	amp	19p13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	0	0
MBD3L4_amp	amp	19p13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	0	0
MBD3L5_amp	amp	19p13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	0	0
MBD4_amp	amp	3q21.3	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
MBIP_amp	amp	14q13.3	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
MBL1P_amp	amp	10q22.3	14	2	0.142857143	21	4	0.19047619	84	4	0.047619048	39	1	0.025641026
MBL2_amp	amp	10q21.1	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	3	0.076923077
MBLAC1_amp	amp	7q22.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
MBNL1_amp	amp	3q25.1	14	1	0.071428571	21	5	0.238095238	84	7	0.083333333	39	2	0.051282051
MBNL1-AS1_amp	amp	3q25.1	14	0	0	21	5	0.238095238	84	6	0.071428571	39	2	0.051282051
MBNL2_amp	amp	13q32.1	14	1	0.071428571	21	0	0	84	8	0.095238095	39	0	0
MBNL2_del	del	13q32.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MBNL3_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
MBOAT1_amp	amp	6p22.3	14	0	0	21	2	0.095238095	84	7	0.083333333	39	1	0.025641026
MBOAT2_amp	amp	2p25.1	14	0	0	21	0	0	84	3	0.035714286	39	3	0.076923077
MBOAT4_del	del	8p12	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
MBOAT7_amp	amp	19q13.42	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MBP_amp	amp	18q23	14	1	0.071428571	21	0	0	84	3	0.035714286	39	0	0
MBP_del	del	18q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MBTD1_amp	amp	17q21.33	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
MBTPS1_amp	amp	16q23.3	14	0	0	21	0	0	84	0	0	39	2	0.051282051
MBTPS2_amp	amp	.	14	0	0	21	0	0	84	0	0	39	2	0.051282051
MC1R_amp	amp	16q24.3	14	0	0	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
MC1R_del	del	16q24.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MC2R_amp	amp	18p11.21	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MC3R_amp	amp	20q13.2	14	0	0	21	1	0.047619048	84	4	0.047619048	39	3	0.076923077
MC4R_amp	amp	18q21.32	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
MC5R_amp	amp	18p11.21	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MCAM_amp	amp	11q23.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MCAT_amp	amp	22q13.2	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
MCCC1_amp	amp	3q27.1	14	1	0.071428571	21	3	0.142857143	84	5	0.05952381	39	1	0.025641026
MCCC2_del	del	5q13.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MCCC2_amp	amp	5q13.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MCCD1_amp	amp	6p21.33	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MCEE_amp	amp	2p13.3	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
MCF2_amp	amp	.	14	0	0	21	1	0.047619048	84	4	0.047619048	39	3	0.076923077
MCF2_del	del	.	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MCF2L_amp	amp	13q34	14	0	0	21	1	0.047619048	84	11	0.130952381	39	1	0.025641026
MCF2L-AS1_amp	amp	13q34	14	0	0	21	1	0.047619048	84	11	0.130952381	39	1	0.025641026
MCF2L2_amp	amp	3q27.1	14	1	0.071428571	21	3	0.142857143	84	5	0.05952381	39	1	0.025641026
MCFD2_amp	amp	2p21	14	2	0.142857143	21	0	0	84	3	0.035714286	39	4	0.102564103
MCHR1_amp	amp	22q13.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MCHR2_amp	amp	6q16.2	14	0	0	21	0	0	84	6	0.071428571	39	0	0
MCHR2-AS1_amp	amp	6q16.2	14	0	0	21	0	0	84	6	0.071428571	39	0	0
MCIDAS_del	del	5q11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MCL1_amp	amp	1q21.2	14	5	0.357142857	21	3	0.142857143	84	16	0.19047619	39	3	0.076923077
MCM10_amp	amp	10p13	14	6	0.428571429	21	6	0.285714286	84	17	0.202380952	39	4	0.102564103
MCM2_amp	amp	3q21.3	14	0	0	21	2	0.095238095	84	0	0	39	0	0
MCM3_amp	amp	6p12.2	14	0	0	21	0	0	84	5	0.05952381	39	0	0
MCM3AP_amp	amp	21q22.3	14	1	0.071428571	21	4	0.19047619	84	5	0.05952381	39	2	0.051282051
MCM3AP-AS1_amp	amp	21q22.3	14	1	0.071428571	21	4	0.19047619	84	5	0.05952381	39	2	0.051282051
MCM4_amp	amp	8q11.21	14	4	0.285714286	21	3	0.142857143	84	8	0.095238095	39	3	0.076923077
MCM5_amp	amp	22q12.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
MCM6_amp	amp	2q21.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MCM7_amp	amp	7q22.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
MCM8_amp	amp	20p12.3	14	0	0	21	0	0	84	2	0.023809524	39	2	0.051282051
MCM8_del	del	20p12.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MCM9_amp	amp	6q22.31	14	0	0	21	1	0.047619048	84	7	0.083333333	39	3	0.076923077
MCMBP_amp	amp	10q26.11	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MCMDC2_amp	amp	8q13.1	14	4	0.285714286	21	1	0.047619048	84	12	0.142857143	39	2	0.051282051
MCOLN1_amp	amp	19p13.2	14	0	0	21	2	0.095238095	84	3	0.035714286	39	0	0
MCOLN2_amp	amp	1p22.3	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
MCOLN3_amp	amp	1p22.3	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
MCPH1_del	del	8p23.1	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
MCTP2_amp	amp	15q26.2	14	0	0	21	0	0	84	6	0.071428571	39	0	0
MCTS1_amp	amp	.	14	0	0	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
MCU_amp	amp	10q22.1	14	1	0.071428571	21	4	0.19047619	84	0	0	39	0	0
MCU_del	del	10q22.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MCUR1_amp	amp	6p23	14	0	0	21	1	0.047619048	84	6	0.071428571	39	1	0.025641026
MDC1_amp	amp	6p21.33	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MDC1-AS1_amp	amp	6p21.33	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MDFI_amp	amp	6p21.1	14	1	0.071428571	21	0	0	84	9	0.107142857	39	2	0.051282051
MDFIC_amp	amp	7q31.1	14	2	0.142857143	21	1	0.047619048	84	1	0.011904762	39	0	0
MDGA1_amp	amp	6p21.2	14	0	0	21	0	0	84	6	0.071428571	39	1	0.025641026
MDGA2_amp	amp	14q21.3	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
MDH1_amp	amp	2p15	14	0	0	21	1	0.047619048	84	4	0.047619048	39	1	0.025641026
MDH1B_amp	amp	2q33.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MDH2_amp	amp	7q11.23	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
MDK_amp	amp	11p11.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MDM1_amp	amp	12q15	14	2	0.142857143	21	0	0	84	1	0.011904762	39	1	0.025641026
MDM2_amp	amp	12q15	14	1	0.071428571	21	0	0	84	1	0.011904762	39	2	0.051282051
MDM4_amp	amp	1q32.1	14	1	0.071428571	21	3	0.142857143	84	9	0.107142857	39	8	0.205128205
MDN1_amp	amp	6q15	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	0	0
MDP1_amp	amp	14q12	14	0	0	21	2	0.095238095	84	1	0.011904762	39	4	0.102564103
ME1_amp	amp	6q14.2	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
ME2_amp	amp	18q21.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ME3_amp	amp	11q14.2	14	0	0	21	2	0.095238095	84	0	0	39	0	0
MEA1_amp	amp	6p21.1	14	1	0.071428571	21	1	0.047619048	84	9	0.107142857	39	2	0.051282051
MEAF6_amp	amp	1p34.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MECOM_amp	amp	3q26.2	14	1	0.071428571	21	7	0.333333333	84	13	0.154761905	39	3	0.076923077
MECP2_amp	amp	.	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
MECR_amp	amp	1p35.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED1_amp	amp	17q12	14	0	0	21	0	0	84	2	0.023809524	39	3	0.076923077
MED10_amp	amp	5p15.31	14	0	0	21	2	0.095238095	84	4	0.047619048	39	2	0.051282051
MED12_amp	amp	.	14	1	0.071428571	21	0	0	84	0	0	39	0	0
MED12L_amp	amp	3q25.1	14	0	0	21	5	0.238095238	84	8	0.095238095	39	2	0.051282051
MED13_amp	amp	17q23.2	14	0	0	21	2	0.095238095	84	0	0	39	4	0.102564103
MED13L_amp	amp	12q24.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED14_amp	amp	.	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
MED15_amp	amp	22q11.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED15P9_amp	amp	2q21.1	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MED16_amp	amp	19p13.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MED17_amp	amp	11q21	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
MED18_del	del	1p35.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED19_amp	amp	11q12.1	14	0	0	21	1	0.047619048	84	0	0	39	2	0.051282051
MED20_amp	amp	6p21.1	14	1	0.071428571	21	0	0	84	8	0.095238095	39	3	0.076923077
MED21_amp	amp	12p11.23	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	0	0
MED22_amp	amp	9q34.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED23_amp	amp	6q23.2	14	0	0	21	4	0.19047619	84	6	0.071428571	39	3	0.076923077
MED24_amp	amp	17q21.1	14	0	0	21	0	0	84	4	0.047619048	39	3	0.076923077
MED25_amp	amp	19q13.33	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MED26_del	del	19p13.11	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED26_amp	amp	19p13.11	14	1	0.071428571	21	0	0	84	4	0.047619048	39	2	0.051282051
MED27_amp	amp	9q34.13	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MED29_amp	amp	19q13.2	14	0	0	21	0	0	84	4	0.047619048	39	0	0
MED30_amp	amp	8q24.11	14	6	0.428571429	21	5	0.238095238	84	35	0.416666667	39	7	0.179487179
MED4_del	del	13q14.2	14	1	0.071428571	21	0	0	84	0	0	39	0	0
MED4_amp	amp	13q14.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED4-AS1_del	del	13q14.2	14	1	0.071428571	21	0	0	84	0	0	39	0	0
MED4-AS1_amp	amp	13q14.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MED6_amp	amp	14q24.2	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
MED7_amp	amp	5q33.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MED8_amp	amp	1p34.2	14	2	0.142857143	21	0	0	84	4	0.047619048	39	3	0.076923077
MED9_amp	amp	17p11.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MED9_del	del	17p11.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MEDAG_amp	amp	13q12.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MEDAG_del	del	13q12.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MEF2A_amp	amp	15q26.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	2	0.051282051
MEF2B_amp	amp	19p13.11	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MEF2BNB-MEF2B_amp	amp	.	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
MEF2D_amp	amp	1q22	14	4	0.285714286	21	4	0.19047619	84	18	0.214285714	39	1	0.025641026
MEFV_amp	amp	16p13.3	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
MEG3_amp	amp	14q32.2	14	1	0.071428571	21	0	0	84	0	0	39	3	0.076923077
MEG8_amp	amp	14q32.2	14	1	0.071428571	21	0	0	84	0	0	39	3	0.076923077
MEG9_amp	amp	14q32.31	14	1	0.071428571	21	0	0	84	0	0	39	2	0.051282051
MEGF10_amp	amp	5q23.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MEGF11_amp	amp	15q22.31	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
MEGF6_amp	amp	1p36.32	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MEGF8_amp	amp	19q13.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MEGF9_amp	amp	9q33.2	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
MEI1_amp	amp	22q13.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
MEI4_amp	amp	6q14.1	14	1	0.071428571	21	2	0.095238095	84	2	0.023809524	39	0	0
MEIG1_amp	amp	10p13	14	5	0.357142857	21	6	0.285714286	84	15	0.178571429	39	3	0.076923077
MEIOB_amp	amp	16p13.3	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
MEIS1_amp	amp	2p14	14	0	0	21	0	0	84	4	0.047619048	39	0	0
MEIS1-AS2_amp	amp	2p14	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
MEIS1-AS3_amp	amp	2p14	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
MEIS2_amp	amp	15q14	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MEIS3P1_amp	amp	17p12	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MELK_amp	amp	9p13.2	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
MEMO1_amp	amp	2p22.3	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	0	0
MEOX2_amp	amp	7p21.2	14	0	0	21	0	0	84	0	0	39	8	0.205128205
MEP1A_amp	amp	6p12.3	14	2	0.142857143	21	0	0	84	10	0.119047619	39	2	0.051282051
MEP1B_amp	amp	18q12.1	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
MEPCE_amp	amp	7q22.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
MEPE_amp	amp	4q22.1	14	0	0	21	0	0	84	0	0	39	2	0.051282051
MERTK_amp	amp	2q13	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
MESDC1_amp	amp	15q25.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MESDC2_amp	amp	15q25.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MESP1_amp	amp	15q26.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MESP2_amp	amp	15q26.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MEST_amp	amp	7q32.2	14	3	0.214285714	21	3	0.142857143	84	3	0.035714286	39	0	0
MET_amp	amp	7q31.2	14	3	0.214285714	21	1	0.047619048	84	1	0.011904762	39	0	0
METAP1_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METAP1D_amp	amp	2q31.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
METAP2_amp	amp	12q22	14	0	0	21	0	0	84	0	0	39	1	0.025641026
METRN_amp	amp	16p13.3	14	1	0.071428571	21	0	0	84	2	0.023809524	39	3	0.076923077
METRNL_amp	amp	17q25.3	14	2	0.142857143	21	1	0.047619048	84	4	0.047619048	39	2	0.051282051
METTL1_amp	amp	12q14.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL10_amp	amp	10q26.13	14	2	0.142857143	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
METTL11B_amp	amp	1q24.2	14	3	0.214285714	21	2	0.095238095	84	14	0.166666667	39	1	0.025641026
METTL13_amp	amp	1q24.3	14	2	0.142857143	21	2	0.095238095	84	13	0.154761905	39	2	0.051282051
METTL15_amp	amp	11p14.1	14	1	0.071428571	21	1	0.047619048	84	4	0.047619048	39	1	0.025641026
METTL16_del	del	17p13.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL16_amp	amp	17p13.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL17_amp	amp	14q11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	1	0.025641026
METTL18_amp	amp	1q24.2	14	3	0.214285714	21	2	0.095238095	84	15	0.178571429	39	1	0.025641026
METTL20_amp	amp	.	14	2	0.142857143	21	3	0.142857143	84	3	0.035714286	39	1	0.025641026
METTL20_del	del	.	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL21A_amp	amp	2q33.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL21B_amp	amp	12q14.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL21C_amp	amp	13q33.1	14	0	0	21	0	0	84	9	0.107142857	39	1	0.025641026
METTL21EP_amp	amp	13q33.1	14	0	0	21	0	0	84	8	0.095238095	39	0	0
METTL22_amp	amp	16p13.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
METTL23_amp	amp	17q25.1	14	2	0.142857143	21	2	0.095238095	84	4	0.047619048	39	0	0
METTL24_amp	amp	6q21	14	0	0	21	1	0.047619048	84	6	0.071428571	39	0	0
METTL25_amp	amp	12q21.31	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
METTL2A_amp	amp	17q23.2	14	0	0	21	2	0.095238095	84	0	0	39	4	0.102564103
METTL2B_amp	amp	7q32.1	14	3	0.214285714	21	3	0.142857143	84	2	0.023809524	39	0	0
METTL3_amp	amp	14q11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	1	0.025641026
METTL4_amp	amp	18p11.32	14	0	0	21	0	0	84	3	0.035714286	39	0	0
METTL5_amp	amp	2q31.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
METTL6_amp	amp	3p25.1	14	1	0.071428571	21	0	0	84	3	0.035714286	39	1	0.025641026
METTL7A_del	del	12q13.12	14	0	0	21	0	0	84	1	0.011904762	39	0	0
METTL8_amp	amp	2q31.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
METTL9_amp	amp	16p12.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MEX3A_amp	amp	1q22	14	4	0.285714286	21	4	0.19047619	84	18	0.214285714	39	1	0.025641026
MEX3B_amp	amp	15q25.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MEX3C_amp	amp	18q21.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
MEX3C_del	del	18q21.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFAP1_del	del	15q15.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MFAP3_amp	amp	5q33.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MFAP3L_amp	amp	4q33	14	0	0	21	0	0	84	0	0	39	2	0.051282051
MFAP3L_del	del	4q33	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFAP4_amp	amp	17p11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFAP5_del	del	12p13.31	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFAP5_amp	amp	12p13.31	14	1	0.071428571	21	2	0.095238095	84	8	0.095238095	39	0	0
MFGE8_amp	amp	15q26.1	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MFHAS1_amp	amp	8p23.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFHAS1_del	del	8p23.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MFI2_amp	amp	.	14	0	0	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
MFI2-AS1_amp	amp	3q29	14	0	0	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
MFN1_amp	amp	3q26.33	14	1	0.071428571	21	3	0.142857143	84	8	0.095238095	39	3	0.076923077
MFN2_del	del	1p36.22	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFNG_amp	amp	22q13.1	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
MFRP_amp	amp	.	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
MFSD1_amp	amp	3q25.32	14	2	0.142857143	21	5	0.238095238	84	7	0.083333333	39	1	0.025641026
MFSD11_amp	amp	17q25.1	14	2	0.142857143	21	2	0.095238095	84	4	0.047619048	39	0	0
MFSD2A_amp	amp	1p34.2	14	1	0.071428571	21	0	0	84	2	0.023809524	39	0	0
MFSD2B_amp	amp	2p23.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	2	0.051282051
MFSD3_amp	amp	8q24.3	14	6	0.428571429	21	6	0.285714286	84	22	0.261904762	39	3	0.076923077
MFSD4_amp	amp	.	14	1	0.071428571	21	3	0.142857143	84	9	0.107142857	39	7	0.179487179
MFSD5_del	del	12q13.13	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MFSD6_amp	amp	2q32.2	14	1	0.071428571	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
MFSD8_amp	amp	4q28.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
MFSD9_amp	amp	2q12.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MGA_amp	amp	15q15.1	14	0	0	21	1	0.047619048	84	0	0	39	0	0
MGAM_amp	amp	7q34	14	3	0.214285714	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
MGARP_amp	amp	4q31.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MGAT1_amp	amp	5q35.3	14	0	0	21	0	0	84	3	0.035714286	39	0	0
MGAT1_del	del	5q35.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MGAT2_amp	amp	14q21.3	14	0	0	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
MGAT3_amp	amp	22q13.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MGAT4A_amp	amp	2q11.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
MGAT4B_amp	amp	5q35.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
MGAT4C_amp	amp	12q21.31	14	1	0.071428571	21	1	0.047619048	84	0	0	39	1	0.025641026
MGAT4C_del	del	12q21.31	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MGAT5_amp	amp	2q21.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
MGAT5B_amp	amp	17q25.2	14	2	0.142857143	21	2	0.095238095	84	4	0.047619048	39	0	0
MGLL_amp	amp	3q21.3	14	0	0	21	2	0.095238095	84	0	0	39	0	0
